,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
105,Shiva's rose,feelz-deep-sleep-gummies-2-1-thc-cbn-2-pack,Feelz Deep Sleep Gummies 2:1 THC:CBN 2-pack,Spinach,7.75,False,6.97,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
106,Shiva's rose,floating-amoeba-crafted-hand-pipe,Floating Amoeba Crafted Hand Pipe,Smoke Arsenal,49.95,False,,,,Accessories,
107,Shiva's rose,frost-monster-gabriola,Frost Monster (Gabriola),Broken Coast Cannabis,33.5,False,,,,Flower,
108,Shiva's rose,frost-monster-gabriola-pre-roll-0-5g,Frost Monster (Gabriola) Pre-Roll | 0.5g,Broken Coast Cannabis,5.5,False,,,,Pre-Rolls,
109,Shiva's rose,frosted-grape-organic-hemp-wraps,Frosted Grape Organic Hemp Wraps,Low Cloud Organic Hemp Wraps,4.0,False,,,,Accessories,
110,Shiva's rose,funk-master,Funk Master,SHRED,26.75,False,,,,Flower,
111,Shiva's rose,gmo-pure-live-rosin-cartridge-0-5g,GMO Pure Live Rosin Cartridge | 0.5g,GREYBEARD,45.5,False,,,,Vaporizers,
112,Shiva's rose,gelato-mint,Gelato Mint,Tribal,25.2,False,,,,Flower,
113,Shiva's rose,gelato-x-g13-live-resin-caviar-1g,Gelato X G13 Live Resin Caviar | 1g,Dymond Concentrates 2.0,45.5,False,,,,Concentrate,
114,Shiva's rose,gnarberry-j-s-pre-roll-14-pack-7g,Gnarberry J's Pre-Roll 14-pack | 7g,SHRED,40.95,False,,,,Pre-Rolls,
115,Shiva's rose,go-elevate-kali-mist-pre-roll-3-pack-1-5g,Go Elevate Kali Mist Pre-Roll 3-pack | 1.5g,FIGR,17.5,False,,,,Pre-Rolls,
116,Shiva's rose,golden-papaya-x-frosted-fruitcake-pre-roll-12-pack-6g,Golden Papaya x Frosted Fruitcake Pre-Roll 12-Pack | 6g,BZAM X DUNN,49.95,False,,,,Pre-Rolls,
117,Shiva's rose,good-supply-510-vape-battery,Good Supply 510 Vape Battery,Good Supply,10.2,False,,,,Accessories,
118,Shiva's rose,grower-s-choice-indica-pre-roll-1g,Grower's Choice Indica Pre-Roll | 1g,Good Supply,5.95,False,,,,Pre-Rolls,
119,Shiva's rose,hempz-moisturizer-pomegranate,HEMPZ Moisturizer - Pomegranate,HEMPZ,24.5,False,,,,Accessories,
120,Shiva's rose,harvest-reserve-10th-planet,Harvest Reserve 10th Planet,Countryside Cannabis,29.5,False,,,,Flower,
121,Shiva's rose,haus-mates,Haus Mates,Bedfellows,6.75,False,,,,Edible,
122,Shiva's rose,high-life-metal-rolling-tray-large,High Life Metal Rolling Tray - Large,Smoke Arsenal,15.0,False,,,,Accessories,
123,Shiva's rose,high-tea-leaf-mango-blunt-5-pack,High Tea Leaf - Mango Blunt 5 pack,High Tea Leaf,7.0,False,,,,Accessories,
124,Shiva's rose,ice-cream-sandwich-chocolates,Ice Cream Sandwich Chocolates,LYF Brands,4.78,False,4.3,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
125,Shiva's rose,ice-cream-sandwiches,Ice Cream Sandwiches,Tenzo,30.95,False,,,,Flower,
126,Shiva's rose,ice-cream-sundae-pipe,Ice Cream Sundae Pipe,Fashioncraft,37.5,False,,,,Accessories,
127,Shiva's rose,iced-tea-guava,Iced Tea Guava,Tweed,5.75,False,,,,Edible,
128,Shiva's rose,iced-tea-raspberry,Iced Tea Raspberry,Tweed,5.75,False,,,,Edible,
129,Shiva's rose,indie-pals-sparkling-beverage,Indie Pals Sparkling Beverage,Bedfellows,7.75,False,,,,Edible,
130,Shiva's rose,infused-white-sugar,Infused White Sugar,Phat420,3.75,False,,,,Edible,
131,Shiva's rose,irish-cream-organic-wrap,Irish Cream Organic Wrap,Crop Kingz,4.0,False,,,,Accessories,
132,Shiva's rose,island-gold-kawehn-ke-kahwistan-ron,Island Gold (Kawehnò:ke Kahwistanó:ron),Sev7n,25.2,False,,,,Flower,
133,Shiva's rose,it-s-over-9000-metal-rolling-tray-large,It's Over 9000 Metal Rolling Tray - Large,Smoke Arsenal,13.5,False,,,,Accessories,
134,Shiva's rose,japanese-citrus-yuzu-2-1-sour-soft-chews,Japanese Citrus Yuzu 2:1 Sour Soft Chews,Wana,7.5,False,6.75,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
135,Shiva's rose,juicy-jay-black-n-blueberry-hemp-wraps-2-sheets,Juicy Jay Black n' Blueberry Hemp Wraps 2 Sheets,Juicy,3.5,False,,,,Accessories,
136,Shiva's rose,juicy-jay-terp-enhanced-pineapple-shake-hemp-wraps-2-sheets,Juicy Jay Terp-Enhanced Pineapple Shake Hemp Wraps 2 Sheets,Juicy,3.5,False,,,,Accessories,
137,Shiva's rose,juicy-jay-terp-enhanced-purple-gelato-hemp-wraps-2-sheets,Juicy Jay Terp-Enhanced Purple Gelato Hemp Wraps 2 Sheets,Juicy,3.5,False,,,,Accessories,
138,Shiva's rose,jungle-juice-organic-wraps,Jungle Juice Organic Wraps,Crop Kingz,4.0,False,,,,Accessories,
139,Shiva's rose,kashtray-original-cleaning-spike-ashtray-blue,Kashtray Original Cleaning Spike Ashtray - Blue,KashTray,45.0,False,,,,Accessories,
140,Shiva's rose,key-lime-rapid-seltzer,Key Lime Rapid Seltzer,Versus,5.75,False,,,,Edible,
141,Shiva's rose,king-palm-2-mini-rolls-lemon-haze,King Palm - 2 Mini Rolls - Lemon Haze,King Palms,6.0,False,,,,Accessories,
142,Shiva's rose,king-palm-2-mini-rolls-margarita,King Palm - 2 Mini Rolls - Margarita,King Palms,6.0,False,,,,Accessories,
143,Shiva's rose,kush-cookies,Kush & Cookies,General Admission,25.25,False,,,,Flower,
144,Shiva's rose,kush-herbal-wraps-mixed-grape,Kush Herbal Wraps - Mixed Grape,Kush Herbal Wraps,3.5,False,,,,Accessories,
145,Shiva's rose,kush-mints-pre-roll-3-pack-1-5g,Kush Mints Pre-Roll 3-pack | 1.5g,Broken Coast Cannabis,20.2,False,,,,Pre-Rolls,
146,Shiva's rose,la-kush-cake,LA Kush Cake,Natural History,38.5,False,,,,Flower,
147,Shiva's rose,legacy-gorilla-cookies,Legacy Gorilla Cookies,Pura Vida,16.5,False,,,,Flower,
148,Shiva's rose,legacy-strawberry-octane,Legacy: Strawberry Octane,Pura Vida,28.5,False,,,,Flower,
149,Shiva's rose,little-kushmaid-metal-rolling-tray-small,Little Kushmaid Metal Rolling Tray - Small,Smoke Arsenal,9.5,False,,,,Accessories,
150,Shiva's rose,london-pound-mints,London Pound Mints,Next Friday,29.5,False,,,,Flower,
151,Shiva's rose,london-pound-mints-pre-roll-3-pack-1-5g,London Pound Mints Pre-Roll 3-Pack | 1.5g,Next Friday,18.2,False,,,,Pre-Rolls,
152,Shiva's rose,long-bristle-pipe-cleaner-by-randy-s-10,"Long Bristle Pipe Cleaner By Randy's 10""",Randy's,2.5,False,,,,Accessories,
153,Shiva's rose,lychee-passionfruit-cbn-thc-soft-chew-2-pack,Lychee Passionfruit CBN:THC Soft Chew 2-pack,Valhalla,9.2,False,8.28,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
154,Shiva's rose,mandala-2-metal-rolling-tray-small,Mandala 2 Metal Rolling Tray - Small,Smoke Arsenal,9.5,False,,,,Accessories,
155,Shiva's rose,mandarin-cookie,Mandarin Cookie,Weed Me,9.2,False,,,,Flower,
156,Shiva's rose,mandarin-cookie-pre-roll-3-pack-1-5g,Mandarin Cookie Pre-Roll 3-Pack | 1.5g,Weed Me,17.5,False,,,,Pre-Rolls,
157,Shiva's rose,mango-fizz,Mango Fizz,Tweed,5.75,False,,,,Edible,
158,Shiva's rose,mendo-breath-pre-roll-3-pack-1-5g,Mendo Breath Pre-Roll 3-pack | 1.5g,Coterie,18.2,False,,,,Pre-Rolls,
159,Shiva's rose,midnight-berry-all-in-one-disposable-vape-pen-0-5g,Midnight Berry All-in-One Disposable Vape Pen | 0.5g,Dompen,30.95,False,,,,Vaporizers,
160,Shiva's rose,mini-doughnuts-chocolate,Mini Doughnuts Chocolate,Canna Squarz,4.75,False,4.28,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
161,Shiva's rose,mint-chip-gelato,Mint Chip Gelato,Redecan,6.5,False,,,,Flower,
162,Shiva's rose,mint-cookie-blzrd-white-chocolate,Mint Cookie BLZRD White Chocolate,Legend,4.56,False,4.1,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
163,Shiva's rose,mint-dark-chocolate-with-coco-nibs-sea-salt-bar,Mint Dark Chocolate with Coco Nibs & Sea Salt Bar,Blessed,10.95,False,9.86,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
164,Shiva's rose,mint-sherbert,Mint Sherbert,Flint & Embers,29.5,False,,,,Flower,
165,Shiva's rose,mirage-plus,Mirage Plus,SKOSHA,33.5,False,,,,Flower,
166,Shiva's rose,mollo-5-lime-1-1-crisp-beverage,Mollo 5 Lime 1:1 Crisp Beverage,Mollo,5.6,False,,,,Edible,
167,Shiva's rose,moon-rock,Moon Rock,Okanagan,43.5,False,,,,Concentrate,
168,Shiva's rose,mouthpeace-full-kit,MouthPeace Full Kit,Moose Labs,9.95,False,,,,Accessories,
169,Shiva's rose,mystery-flavour-hard-candies,Mystery Flavour Hard Candies,STARTS,4.2,False,3.78,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
170,Shiva's rose,ocb-artist-tray-series-bundle-4-rolling-paper-packs,OCB Artist Tray Series Bundle + 4 Rolling Paper Packs,OCB,17.5,False,,,,Accessories,
171,Shiva's rose,ocb-black-premium-filter-tips,OCB Black Premium Filter Tips,OCB,1.25,False,,,,Accessories,
172,Shiva's rose,ocb-organic-hemp-dbl-single-wide-rolling-papers,OCB Organic Hemp DBL Single Wide Rolling Papers,OCB,2.25,False,,,,Accessories,
173,Shiva's rose,ocb-organic-slim-papers-filters,OCB Organic Slim Papers & Filters,OCB,3.0,False,,,,Accessories,
174,Shiva's rose,ocb-premium-double-single-wide-rolling-papers,OCB Premium Double Single Wide Rolling Papers,OCB,2.5,False,,,,Accessories,
175,Shiva's rose,os-reserve-sativa-flower-28g,OS.RESERVE (Sativa Flower) | 28g,Original Stash,117.2,False,,,,Flower,
176,Shiva's rose,ol-fashion-french-vanilla-12-0z-mason-jar-candle,Ol' Fashion French Vanilla 12 0z Mason Jar Candle,Beamer,19.95,False,,,,Accessories,
177,Shiva's rose,ollifetti-cake,Ollifetti Cake,Olli,8.49,False,7.64,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
178,Shiva's rose,orange-citrus-rapid-spray,Orange Citrus Rapid Spray,Feather,27.5,False,,,,Tincture,
179,Shiva's rose,organic-la-kush-pre-roll-7-pack-3-5g,Organic LA Kush Pre-Roll 7-Pack | 3.5g,1964 Supply Co.,34.75,False,,,,Pre-Rolls,
180,Shiva's rose,organic-sweet-fuel-og-pre-roll-10-pack-3g,Organic Sweet Fuel OG Pre-Roll 10-pack | 3g,Treehugger,36.5,False,,,,Pre-Rolls,
181,Shiva's rose,pacific-og-pre-roll-3-pack-1-5g,Pacific OG Pre-Roll 3-pack | 1.5g,Tantalus Labs,16.5,False,,,,Pre-Rolls,
182,Shiva's rose,panama-gold-cbg-infused-cannagar-2g,Panama Gold CBG Infused Cannagar | 2g,Buddy Homburg,28.2,False,,,,Pre-Rolls,
183,Shiva's rose,panda-stash-jar,Panda Stash Jar,Fashioncraft,27.5,False,,,,Accessories,
184,Shiva's rose,passionfruit-pals-beverage,Passionfruit Pals Beverage,Bedfellows,7.5,False,,,,Edible,
185,Shiva's rose,peach-pipe,Peach Pipe,Fashioncraft,29.95,False,,,,Accessories,
186,Shiva's rose,peach-ringz-1-0-disposable-vape-pen-0-3g,Peach Ringz 1:0 Disposable Vape Pen | 0.3g,General Admission,27.5,False,,,,Vaporizers,
187,Shiva's rose,peach-ringz-cartridge-0-95g,Peach Ringz Cartridge | 0.95g,General Admission,36.5,False,,,,Vaporizers,
188,Shiva's rose,peanut-butter-rockstar,Peanut Butter Rockstar,CANWE,8.5,False,,,,Flower,
189,Shiva's rose,pear-lemon-sparkling-beverage,Pear & Lemon Sparkling Beverage,Collective Project,8.75,False,,,,Edible,
190,Shiva's rose,pineapple-express-52497,Pineapple Express,GreenLife,12.5,False,,,,Flower,
191,Shiva's rose,pineapple-mango-balanced-soft-chews,Pineapple Mango Balanced Soft Chews,Chowie Wowie,7.0,False,6.3,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
192,Shiva's rose,pineapple-p-cold-cured-live-rosin-1g,Pineapple P Cold Cured Live Rosin | 1g,BLKMKT,63.75,False,,,,Concentrate,
193,Shiva's rose,pink-krush,Pink Krush,Favours,20.95,False,,,,Flower,
194,Shiva's rose,pink-kush-99018,Pink Kush,Pure Sunfarms,35.95,False,,,,Flower,
195,Shiva's rose,pink-kush-hash-2g,Pink Kush Hash | 2g,RAD,32.75,False,,,,Concentrate,
196,Shiva's rose,pink-kush-high-thc-cartridge-1g,Pink Kush High THC Cartridge | 1g,Pure Sunfarms,33.75,False,,,,Vaporizers,
197,Shiva's rose,pink-og-shatter-1g,Pink OG Shatter | 1g,Qwest,35.5,False,,,,Concentrate,
198,Shiva's rose,platinum-garlic,Platinum Garlic,Broken Coast Cannabis,40.25,False,,,,Flower,
199,Shiva's rose,platinum-garlic-pre-roll-3-pack-1-5g,Platinum Garlic Pre-Roll 3-pack | 1.5g,Broken Coast Cannabis,20.25,False,,,,Pre-Rolls,
200,Shiva's rose,platinum-grape,Platinum Grape,Organnicraft,37.75,False,,,,Flower,
201,Shiva's rose,platinum-kush-breath,Platinum Kush Breath,7ACRES,27.75,False,,,,Flower,
202,Shiva's rose,pomegranate-4-1-cbd-thc-gummies,Pomegranate 4:1 CBD/THC Gummies,Pearls,4.75,False,4.28,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
203,Shiva's rose,pomegranate-blueberry-acai-5-1-sour-soft-chews,Pomegranate Blueberry Acai 5:1 Sour Soft Chews,Wana,6.75,False,6.08,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
204,Shiva's rose,pop-1-4-pre-rolled-cones-banana-cream,Pop 1/4 Pre Rolled Cones - Banana Cream,POP,4.5,False,,,,Accessories,
205,Shiva's rose,pop-1-4-pre-rolled-cones-strawberry-jam,Pop 1/4 Pre Rolled Cones - Strawberry Jam,POP,4.5,False,,,,Accessories,
206,Shiva's rose,pop-1-4-pre-rolled-cones-super-sweet,Pop 1/4 Pre Rolled Cones - Super Sweet,POP,4.5,False,,,,Accessories,
207,Shiva's rose,pop-1-4-pre-rolled-cones-tropical-mango,Pop 1/4 Pre Rolled Cones - Tropical Mango,POP,4.5,False,,,,Accessories,
208,Shiva's rose,pound-cake-live-resin-badder-1g,Pound Cake Live Resin Badder | 1g,Dymond Concentrates 2.0,39.5,False,,,,Concentrate,
209,Shiva's rose,pre-rolled-cones-king-size-raw,Pre Rolled Cones-King Size-Raw,RAW,4.5,False,,,,Accessories,
210,Shiva's rose,pure-sun-cbd-pre-roll-10-pack-3g,Pure Sun CBD Pre-Roll 10-pack | 3g,Pure Sunfarms,19.75,False,,,,Pre-Rolls,
211,Shiva's rose,purple-jane-live-resin-zombie-cartridge-0-5g,Purple Jane Live Resin Zombie Cartridge | 0.5g,Purple Hills,38.5,False,,,,Vaporizers,
212,Shiva's rose,raw-5-5-round-metal-magnetic-ashtray,"RAW 5.5"" Round Metal Magnetic Ashtray",RAW,10.0,False,,,,Accessories,
213,Shiva's rose,raw-bamboo-rolling-mat,RAW Bamboo Rolling Mat,RAW,2.5,False,,,,Accessories,
214,Shiva's rose,raw-classic-black-tips,RAW Classic Black Tips,RAW,1.75,False,,,,Accessories,
215,Shiva's rose,raw-classic-original-tips,RAW Classic Original Tips,RAW,1.25,False,,,,Accessories,
216,Shiva's rose,raw-hemp-wick-10ft-3-meters,RAW Hemp Wick 10ft/ 3 Meters,RAW,3.0,False,,,,Accessories,
217,Shiva's rose,raw-tray-rolling-tray-s-rolling-trays,RAW Tray - Rolling Tray S Rolling Trays,RAW,7.45,False,,,,Accessories,
218,Shiva's rose,raw-tray-large-donut,RAW Tray Large- Donut,RAW,17.95,False,,,,Accessories,
219,Shiva's rose,rntz,RNTZ,Strains Limited,37.75,False,,,,Flower,
220,Shiva's rose,ryot-pokers,RYOT Pokers,RYOT,3.5,False,,,,Accessories,
221,Shiva's rose,rainbow-plastic-75mm-2-piece-grinder,Rainbow Plastic 75mm 2-Piece Grinder,Generic,10.0,False,,,,Accessories,
222,Shiva's rose,randy-s-6-tapered-pipe-cleaners,"Randy's 6"" Tapered Pipe Cleaners",Randy's,2.5,False,,,,Accessories,
223,Shiva's rose,randys-cleaning-brush-4,"Randys Cleaning Brush 4""",Randy's,1.5,False,,,,Accessories,
224,Shiva's rose,raspberry-cheesecake-1-1-cookies-2-pack,Raspberry Cheesecake 1:1 Cookies | 2-Pack,Olli,9.5,False,8.55,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
225,Shiva's rose,raspberry-lemonade-1-1-soft-chews,Raspberry Lemonade 1:1 Soft Chews,Fritz's Cannabis Company,7.5,False,6.75,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '60ac6e0f90f74900cb770758', 'specialName': 'Sweet n Sour Saturdays', 'specialRestrictions': {'chocolates': {'discountType': 'percentDiscount'}, 'baked-goods': {'discountType': 'percentDiscount'}, 'gummies': {'discountType': 'percentDiscount'}, 'chews': {'discountType': 'percentDiscount'}, 'hard-candy': {'discountType': 'percentDiscount'}, 'capsules-tablets': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
226,Shiva's rose,raw-bunny-kitty-limited-edition-metal-rolling-tray-large,Raw Bunny Kitty Limited Edition Metal Rolling Tray-Large,RAW,13.75,False,,,,Accessories,
227,Shiva's rose,raw-classic-connoisseur-ks-slim-rolling-papers-and-tips,Raw Classic Connoisseur KS Slim Rolling Papers And Tips,RAW,4.0,False,,,,Accessories,
228,Shiva's rose,raw-classic-pre-rolled-wide-tips-180ct,Raw Classic Pre-Rolled Wide Tips - 180ct,RAW,14.5,False,,,,Accessories,
229,Shiva's rose,raw-large-monster-sesh-rolling-tray,Raw Large Monster Sesh Rolling Tray,RAW,15.0,False,,,,Accessories,
230,Shiva's rose,raw-organic-hemp-300s-1-1-4-rolling-papers,Raw Organic Hemp 300s 1 1/4 Rolling Papers,RAW,4.75,False,,,,Accessories,
231,Shiva's rose,raw-wood-pokers-small,Raw Wood Pokers - Small,RAW,1.0,False,,,,Accessories,
