,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
253,good-supply-pineapple-express-pax-pod-0-4g,Good Supply - Pineapple Express Pax Pod 0.4g,Good Supply,[33.49],False,[26.79],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
254,good-supply-purple-monkey-510-thread-cartridge,Good Supply - Purple Monkey 510 Thread Cartridge,Good Supply,"[23.95, 34.95]",False,"[19.16, 27.96]",True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
255,good-supply-purple-monkey-pax-pod-0-4g,Good Supply - Purple Monkey Pax Pod 0.4g,Good Supply,[33.49],False,[26.79],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
256,good-supply-sour-kush-pre-roll-7x0-5g,Good Supply - Sour Kush Pre-Roll 7x0.5g,Good Supply,[21.75],False,[17.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
257,good-supply-starwalker-kush,Good Supply - Starwalker Kush,Good Supply,"[16.99, 99.99]",False,"[13.59, 79.99]",True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
258,good-supply-starwalker-kush-liquid-wax-510-thread-0-5g,Good Supply - Starwalker Kush Liquid Wax 510 Thread 0.5g,Good Supply,[26.49],False,[21.19],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
259,good-supply-starwalker-pre-roll-1x1g,Good Supply - Starwalker Pre-Roll 1x1g,Good Supply,[8.25],False,[6.6],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
260,good-supply-starwalker-pre-roll-7x0-5g,Good Supply - Starwalker Pre-Roll 7x0.5g,Good Supply,[21.75],False,[17.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
261,good-supply-thc-30-0-30ml,Good Supply - THC 30:0 - 30ml,Good Supply,[28.49],False,[22.79],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
262,good-supply-510-vape-battery-green,Good Supply 510 Vape Battery - Green,Good Supply,[9.99],False,[7.99],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '63360e1657d10600b157bcd5', 'specialName': 'Bloordale Event Sale!!!', 'specialRestrictions': {'5ba40e01-af12-4a93-9058-d7df4020be04': {'discountType': 'percentDiscount'}, '7ee813e4-b8a5-48ff-96e7-dab77c977bd0': {'discountType': 'percentDiscount'}, 'df0d652a-0763-4526-91e7-05880a0b9cbe': {'discountType': 'percentDiscount'}, '91e55630-a7fc-4e20-af5d-d07d94422c8d': {'discountType': 'percentDiscount'}, 'aa9ba697-3f64-4096-90e1-8cdd54576900': {'discountType': 'percentDiscount'}, 'b964c6b5-58bf-46cc-911d-b6ed326fc419': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Accessories,
263,grasslands-sativa-28g,Grasslands - Sativa 28g,Grasslands,[87.99],False,[],,,Flower,
264,grav-4-spoon-hand-pipe-amber,"Grav - 4"" Spoon Hand Pipe (Amber)",GRAV,[19.99],False,[],,,Accessories,
265,grav-4-spoon-hand-pipe-blue,"Grav - 4"" Spoon Hand Pipe (Blue)",GRAV,[19.99],False,[],,,Accessories,
266,grav-4-spoon-hand-pipe-mint-green,"Grav - 4"" Spoon Hand Pipe (Mint Green)",Humble and Fume,[19.99],False,[],,,Accessories,
267,green-jay-single-carrier-black,Green Jay - Single Carrier Black,Green Jay,[13.3],False,[],,,Accessories,
268,green-jay-single-carrier-rose-gold,Green Jay - Single Carrier Rose Gold,Green Jay,[13.3],False,[],,,Accessories,
269,green-jay-single-carrier-white,Green Jay - Single Carrier White,Green Jay,[13.3],False,[],,,Accessories,
270,growers-retail-black-hoodie-medium,Growers Retail - Black Hoodie Medium,Growers Retail,[29.95],False,[],,,Apparel,
271,growers-retail-black-hoodie-small,Growers Retail - Black Hoodie Small,Growers Retail,[29.95],False,[],,,Apparel,
272,growers-retail-black-hoodie-xl,Growers Retail - Black Hoodie XL,Growers Retail,[29.95],False,[],,,Apparel,
273,growers-retail-face-mask-black,Growers Retail - Face Mask Black,Growers Retail,[4.95],False,[],,,Apparel,
274,growers-retail-ladies-black-tank-top-large,Growers Retail - Ladies Black Tank Top Large,Growers Retail,[14.95],False,[],,,Apparel,
275,growers-retail-ladies-black-tank-top-medium,Growers Retail - Ladies Black Tank Top Medium,Growers Retail,[14.95],False,[],,,Apparel,
276,growers-retail-ladies-black-tank-top-small,Growers Retail - Ladies Black Tank Top Small,Growers Retail,[14.95],False,[],,,Apparel,
277,growers-retail-ladies-black-tank-top-xl,Growers Retail - Ladies Black Tank Top XL,Growers Retail,[14.95],False,[],,,Apparel,
278,growers-retail-ladies-white-tank-top-large,Growers Retail - Ladies White Tank Top Large,Growers Retail,[14.95],False,[],,,Apparel,
279,growers-retail-ladies-white-tank-top-medium,Growers Retail - Ladies White Tank Top Medium,Growers Retail,[14.95],False,[],,,Apparel,
280,growers-retail-ladies-white-tank-top-xl,Growers Retail - Ladies White Tank Top XL,Growers Retail,[14.95],False,[],,,Apparel,
281,growers-retail-men-s-black-tank-top-large,Growers Retail - Men's Black Tank Top Large,Growers Retail,[14.95],False,[],,,Apparel,
282,growers-retail-men-s-black-tank-top-medium,Growers Retail - Men's Black Tank Top Medium,Growers Retail,[14.95],False,[],,,Apparel,
283,growers-retail-men-s-black-tank-top-small,Growers Retail - Men's Black Tank Top Small,Growers Retail,[14.95],False,[],,,Apparel,
284,growers-retail-men-s-black-tank-top-xl,Growers Retail - Men's Black Tank Top XL,Growers Retail,[14.95],False,[],,,Apparel,
285,growers-retail-men-s-white-tank-top-large,Growers Retail - Men's White Tank Top Large,Growers Retail,[14.95],False,[],,,Apparel,
286,growers-retail-men-s-white-tank-top-medium,Growers Retail - Men's White Tank Top Medium,Growers Retail,[14.95],False,[],,,Apparel,
287,growers-retail-men-s-white-tank-top-small,Growers Retail - Men's White Tank Top Small,Growers Retail,[14.95],False,[],,,Apparel,
288,growers-retail-men-s-white-tank-top-xl,Growers Retail - Men's White Tank Top XL,Growers Retail,[14.95],False,[],,,Apparel,
289,growers-retail-white-hoodie-large,Growers Retail - White Hoodie Large,Growers Retail,[29.95],False,[],,,Apparel,
290,growers-retail-white-hoodie-medium,Growers Retail - White Hoodie Medium,Growers Retail,[29.95],False,[],,,Apparel,
291,growers-retail-white-hoodie-small,Growers Retail - White Hoodie Small,Growers Retail,[29.95],False,[],,,Apparel,
292,growers-retail-white-hoodie-xl,Growers Retail - White Hoodie XL,Growers Retail,[29.95],False,[],,,Apparel,
293,growtown-panakeia-pure-cbg-flower-3-5g,Growtown - Panakeia Pure CBG Flower 3.5g,Growtown,[23.95],False,[],,,Flower,
294,hexo-fire-og-510-thread-cartridge-0-5g-46102,HEXO - Fire OG 510 Thread Cartridge 0.5g,HEXO,[23.95],False,[16.77],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 30, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '61ec354d799283000da422c2': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5fd4f166dbda1f0003c610be': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
295,hmp-12-clear-glass-beaker-waterpipe,"HMP - 12"" Clear Glass Beaker Waterpipe",HMP,[57.95],False,[],,,Accessories,
296,hmp-12-clear-straight-glass-bong,"HMP - 12"" Clear Straight Glass Bong",ReCreation Marketing,[57.95],False,[],,,Accessories,
297,hmp-15mm-pipe-screens-5-pack,HMP - 15MM Pipe Screens 5 Pack,ReCreation Marketing,[1.25],False,[],,,Accessories,
298,hmp-510-thread-battery-black,HMP - 510 Thread Battery - Black,ReCreation Marketing,[7.49],False,[],,,Accessories,
299,hmp-510-thread-battery-blue,HMP - 510 Thread Battery - Blue,ReCreation Marketing,[7.49],False,[],,,Accessories,
300,hmp-510-thread-battery-pink,HMP - 510 Thread Battery - Pink,ReCreation Marketing,[7.49],False,[],,,Accessories,
301,hmp-510-thread-battery-silver,HMP - 510 Thread Battery - Silver,ReCreation Marketing,[7.49],False,[],,,Accessories,
302,hmp-large-grinder-silver,HMP - Large Grinder (Silver),ReCreation Marketing,[17.95],False,[],,,Accessories,
303,hmp-medium-grinder-black,HMP Medium Grinder (Black),ReCreation Marketing,[13.5],False,[],,,Accessories,
304,hmp-medium-grinder-blue,HMP Medium Grinder (Blue),ReCreation Marketing,[13.5],False,[],,,Accessories,
305,hmp-medium-grinder-rainbow,HMP Medium Grinder (Rainbow),ReCreation Marketing,[13.5],False,[],,,Accessories,
306,hmp-medium-grinder-silver,HMP Medium Grinder (Silver),ReCreation Marketing,[13.5],False,[],,,Accessories,
307,halftime-by-lyf-chocolate-p-b-cup-1x16g,HalfTime by LYF - Chocolate P.B. Cup 1x16g,OCS,[6.49],False,[],,,Edible,
308,harts-biscotti-gushers-pre-rolls-10x0-35g,Harts - Biscotti Gushers Pre-Rolls 10x0.35g,HARTS,[23.75],False,[],,,Pre-Rolls,
309,harts-pink-gas-pre-rolls-10x0-35g,Harts - Pink Gas Pre-Rolls 10x0.35g,HARTS,[23.75],False,[],,,Pre-Rolls,
310,hashco-blonde-hash-2g,Hashco - Blonde Hash 2g,Hashco,[30.99],False,[],,,Concentrate,
311,hashco-cold-tumbled-kief-1g,Hashco - Cold Tumbled Kief 1g,Hashco,[15.25],False,[],,,Concentrate,
312,hashco-gold-seal-hash-2g,Hashco - Gold Seal Hash 2g,Hashco,[37.95],False,[],,,Concentrate,
313,hempertech-7-rig-with-shower-perc,"HemperTech - 7"" Rig with Shower Perc",Humble and Fume,[39.99],False,[],,,Accessories,
314,hiway-indica-pre-roll-2x1g,HiWay - Indica Pre-Roll 2x1g,Hiway,[10.95],False,[],,,Pre-Rolls,
315,hiway-sativa-pre-roll-2x1g,HiWay - Sativa Pre-Roll 2x1g,Hiway,[10.95],False,[],,,Pre-Rolls,
316,hiway-scott-s-og-prj-pre-roll-1x0-5g,HiWay - Scott's OG PRJ Pre-Roll 1x0.5g,Hiway,[4.75],False,[],,,Pre-Rolls,
317,hiway-the-flav-prj-pre-roll-1x0-5g,HiWay - The Flav PRJ Pre-Roll 1x0.5g,Hiway,[4.75],False,[],,,Pre-Rolls,
318,highland-grow-cherry-burst-3-5g,Highland Grow - Cherry Burst 3.5g,Highland Grow,[47.49],False,[],,,Flower,
319,house-of-terpenes-myrcene-sparkling-tonic-355-ml,House of Terpenes - Myrcene & Sparkling Tonic 355 ml,House of Terpenes,[6.75],False,[5.4],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '61ec354d799283000da422c2': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5fd4f166dbda1f0003c610be': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
320,hycycle-indica-wappa-510-thread-1g,Hycycle - Indica Wappa 510 Thread 1g,Hycycle,[38.95],False,[],,,Vaporizers,
321,hycycle-sativa-lemon-riot-510-thread-1g,Hycycle - Sativa Lemon Riot 510 Thread 1g,Hycycle,[38.95],False,[],,,Vaporizers,
322,impromptu-thc-mango-kombucha-330ml,Impromptu - THC Mango Kombucha 330ml,Impromptu,[8.95],False,[],,,Edible,
323,impromptu-thc2-space-elevator-20-delta-8-thc-10-thc-cola-330ml,Impromptu - THC2 Space Elevator 20 Delta-8 THC:10 THC Cola 330ml,Impromptu,[9.49],False,[],,,Edible,
324,impromptu-full-spectrum-rosin-lime-seltzer-330ml,Impromptu Full Spectrum - Rosin Lime Seltzer 330ml,Impromptu Full Spectrum,[6.75],False,[],,,Edible,
325,infyniti-14-nature-design-with-mandala-beaker,"Infyniti - 14"" Nature Design with Mandala Beaker",Humble and Fume,[59.99],False,[],,,Accessories,
326,instacann-thc-tablets-30-pack,Instacann - THC Tablets 30 pack,Instacann,[71.25],False,[57],True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '61ec354d799283000da422c2': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5fd4f166dbda1f0003c610be': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Concentrate,
