,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
748,Growers Retail,citizen-stash-mac-1-pre-roll-2x0-5g,Citizen Stash - MAC 1 Pre-Roll 2x0.5g,Citizen Stash,16.95,False,13.56,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
749,Growers Retail,collective-project-blood-orange-yuzu-vanilla-sparkling-juice-355ml,"Collective Project - Blood Orange, Yuzu & Vanilla Sparkling Juice 355ml",Collective Project,8.95,False,,,,Edible,
750,Growers Retail,collective-project-pear-lemon-355ml,Collective Project - Pear & Lemon 355ml,Collective Project,8.49,False,,,,Edible,
751,Growers Retail,color-ghost-train-haze-3-5g,Color - Ghost Train Haze 3.5g,Color,26.25,False,,,,Flower,
752,Growers Retail,color-cannabis-ghost-train-haze-pre-roll-2x0-35g,Color Cannabis - Ghost Train Haze Pre-Roll 2x0.35g,Color Cannabis,8.49,False,,,,Pre-Rolls,
753,Growers Retail,color-cannabis-mango-haze-3-5g-85702,Color Cannabis - Mango Haze 3.5g,Color Cannabis,26.25,False,,,,Flower,
754,Growers Retail,color-cannabis-pedro-s-sweet-sativa-pre-roll-2x0-35g,Color Cannabis - Pedro's Sweet Sativa Pre-Roll 2x0.35g,Color Cannabis,8.49,False,,,,Pre-Rolls,
755,Growers Retail,color-cannabis-space-cake-3-5g,Color Cannabis - Space Cake 3.5g,Color Cannabis,26.25,False,,,,Flower,
756,Growers Retail,color-cannabis-space-cake-pre-roll-2x0-35g,Color Cannabis - Space Cake Pre-Roll 2x0.35g,Color Cannabis,8.49,False,,,,Pre-Rolls,
757,Growers Retail,common-ground-larry-the-purple-alien-milled-ready-to-roll-7g,Common Ground - Larry the Purple Alien Milled Ready-to-Roll 7g,Common Ground,27.49,False,,,,Flower,
758,Growers Retail,common-ground-master-kush-milled-ready-to-roll-7g,Common Ground - Master Kush Milled Ready-To-Roll 7g,Common Ground,27.49,False,,,,Flower,
759,Growers Retail,cookies-gp20-pre-roll-1x1g,Cookies - GP20 Pre-Roll 1x1g,Ace Valley,17.25,False,,,,Pre-Rolls,
760,Growers Retail,countryside-banana-hammock-live-resin-510-thread-cartridge-1g,Countryside - Banana Hammock Live Resin 510 Thread Cartridge 1g,Countryside,47.49,False,,,,Vaporizers,
761,Growers Retail,countryside-grape-diamonds-live-resin-pax-pod-0-5g,Countryside - Grape Diamonds Live Resin Pax Pod 0.5g,Countryside,40.95,False,,,,Vaporizers,
762,Growers Retail,countryside-harvest-reserve-10th-planet-3-5g,Countryside - Harvest Reserve 10th Planet 3.5g,Countryside,32.99,False,29.69,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 10, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
763,Growers Retail,cruuzy-supercharged-duubyz-indica-3x0-5g,Cruuzy - Supercharged Duubyz Indica 3x0.5g,Cruuzy,23.75,False,,,,Concentrate,
764,Growers Retail,cruuzy-supercharged-duubyz-sativa-3x0-5g,Cruuzy - Supercharged Duubyz Sativa 3x0.5g,Cruuzy,23.75,False,,,,Concentrate,
765,Growers Retail,doja-gmo-garlic-breath-3-5g,DOJA - GMO Garlic Breath 3.5g,DOJA,27.25,False,20.44,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
766,Growers Retail,doja-garlic-chem-3-5g,DOJA - Garlic Chem 3.5g,DOJA,33.49,False,25.12,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
767,Growers Retail,doja-legendary-larry-3-5g,DOJA - Legendary Larry 3.5g,DOJA,33.49,False,25.12,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
768,Growers Retail,doja-og-deluxe-3-5g,DOJA - OG Deluxe 3.5g,DOJA,33.49,False,25.12,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
769,Growers Retail,dabware-silicone-diamond-pipe-green,DabWare - Silicone Diamond Pipe -  Green,DabWare,20.0,False,,,,Accessories,
770,Growers Retail,dabware-silicone-sherlock-pipe-l-blue,DabWare - Silicone Sherlock Pipe - L Blue,DabWare,25.0,False,,,,Accessories,
771,Growers Retail,dabware-silicone-sherlock-pipe-l-green,DabWare - Silicone Sherlock Pipe - L Green,DabWare,25.0,False,,,,Accessories,
772,Growers Retail,daily-special-caramel-milk-chocolate-1x10g,Daily Special - Caramel Milk Chocolate 1x10g,Daily Special,5.75,False,4.6,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
773,Growers Retail,daily-special-caramel-mocha-milk-chocolate-1x10g,Daily Special - Caramel Mocha Milk Chocolate 1x10g,Daily Special,5.75,False,4.6,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Edible,
774,Growers Retail,daily-special-indica-3-5g,Daily Special - Indica 3.5g,Aurora,16.49,False,13.19,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
775,Growers Retail,daily-special-indica-js-pre-roll-7x0-3g,Daily Special - Indica Js Pre-Roll 7x0.3g,Daily Special,15.25,False,,,,Pre-Rolls,
776,Growers Retail,daily-special-lemon-haze-hash-square-2g,Daily Special - Lemon Haze Hash Square 2g,Daily Special,24.95,False,,,,Concentrate,
777,Growers Retail,daily-special-mk-ultra-hash-square-2g,Daily Special - MK Ultra Hash Square 2g,Daily Special,24.95,False,,,,Concentrate,
778,Growers Retail,daily-special-og-kush-510-thread-cartridge-0-5g,Daily Special - OG Kush 510 Thread Cartridge 0.5g,Daily Special,27.49,False,,,,Vaporizers,
779,Growers Retail,daily-special-sativa-js-pre-roll-7x0-3g,Daily Special - Sativa Js Pre-Roll 7x0.3g,Daily Special,15.25,False,,,,Pre-Rolls,
780,Growers Retail,daily-special-super-sour-diesel-1g,Daily Special - Super Sour Diesel 1g,Daily Special,34.99,False,,,,Vaporizers,
781,Growers Retail,daily-special-super-sour-diesel-510-thread-cartridge-0-5g,Daily Special - Super Sour Diesel 510 Thread Cartridge 0.5g,Daily Special,27.49,False,,,,Vaporizers,
782,Growers Retail,deep-space-deep-space,Deep Space - Deep Space,Canopy Growth,6.75,False,,,,Edible,
783,Growers Retail,deep-space-limon-splashdown,Deep Space - Limon Splashdown,Deep Space,6.75,False,,,,Edible,
784,Growers Retail,deep-space-orange-orbit-222ml,Deep Space - Orange Orbit 222ml,Deep Space,6.75,False,,,,Edible,
785,Growers Retail,dewbie-humidity-stone,Dewbie - Humidity Stone,Humble and Fume,5.99,False,,,,Accessories,
786,Growers Retail,dissim-inverted-lighter-silver,Dissim Inverted Lighter - Silver,ReCreation Marketing,44.95,False,,,,Accessories,
787,Growers Retail,divvy-flo-pre-rolls-12x0-35g,Divvy - Flo Pre-Rolls 12x0.35g,Divvy,25.75,False,,,,Pre-Rolls,
788,Growers Retail,divvy-pineapple-nuken-pre-rolls-12x0-35g,Divvy - Pineapple Nuken Pre-Rolls 12x0.35g,Divvy,25.75,False,,,,Pre-Rolls,
789,Growers Retail,divvy-sour-kush-pre-roll-12x0-35g,Divvy - Sour Kush Pre-Roll 12x0.35g,Divvy,25.75,False,,,,Pre-Rolls,
790,Growers Retail,doja-91k-3-5g,Doja - 91k 3.5g,DOJA,33.49,False,25.12,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
791,Growers Retail,doja-legendary-larry-pre-rolls-3x0-5g,Doja - Legendary Larry Pre-Rolls 3x0.5g,DOJA,13.75,False,10.31,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Pre-Rolls,
792,Growers Retail,doja-lemon-margy-live-resin-510-thread-cartridge-1g,Doja - Lemon Margy Live Resin 510 Thread Cartridge 1g,DOJA,56.95,False,42.71,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 25, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '6319128a49997b00b2c576c6', 'specialName': 'DOJA & 7ACRES SALE!!!', 'specialRestrictions': {'6d68c93b-c413-476c-a169-79e08e5f0523': {'discountType': 'percentDiscount'}, '3c5c6b66-43c9-429b-ae8c-5ab69006e6a5': {'discountType': 'percentDiscount'}, '62f480e8-b6d1-4429-b0f3-9eed87ded031': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Vaporizers,
793,Growers Retail,dosecann-cbd-50-capsules-30-caps,Dosecann - CBD 50 Capsules 30 caps,Dosecann,37.95,False,,,,Concentrate,
794,Growers Retail,dosecann-cbd-daily-relief-cream-60g,Dosecann - CBD Daily Relief Cream 60g,Dosecann,42.49,False,,,,Topicals,
795,Growers Retail,dynathrive-pomegranate-cbd-soft-chews-30-pcs,DynaThrive -  Pomegranate CBD Soft Chews 30 pcs,DynaThrive,21.95,False,,,,Edible,
796,Growers Retail,edison-black-cherry-punch,Edison - Black Cherry Punch,Edison Cannabis Co.,9.99,False,,,,Flower,
797,Growers Retail,edison-limelight-1g,Edison - Limelight 1g,Edison Cannabis Co.,9.99,False,,,,Flower,
798,Growers Retail,edison-limelight-pax-pod-0-5g,Edison - Limelight Pax Pod 0.5g,Edison Cannabis inc.,47.49,False,,,,Vaporizers,
799,Growers Retail,edison-jolts-electric-lemon-lozenges-10-caps,Edison Jolts - Electric Lemon Lozenges 10 caps,Edison Jolts,17.49,False,,,,Concentrate,
800,Growers Retail,edison-jolts-freshly-minted-sativa-lozenges-11-8g,Edison Jolts - Freshly Minted Sativa Lozenges 11.8g,Edison Jolts,18.95,False,,,,Concentrate,
801,Growers Retail,ellevia-rso-1g,Ellevia - RSO 1g,Ellevia,31.25,False,,,,Concentrate,
